@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of rules: 4\n','Number of rules: 3\n','Number of rules: 5\n','Number of rules: 6\n','Number of rules: 2\n'}
@attribute measureNumRules numeric
@attribute measurePercentAttsUsedByDT numeric

@data

communities.data,3,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0825,1794,200,180,20,0,90,10,0,0.675114,0.16521,0.292353,53.931066,74.521282,140.29955,87.348938,52.950612,0.701498,0.436745,0.264753,65.688321,0.328442,9431.112022,0.938272,152,0.263158,10,0.736842,28,0.061728,10,0.938272,0.938272,0.938272,0.838044,0.9,0.224886,0.775114,0.1,0.9,0.9,0.9,0.838044,3.322,0.001,1.765625,0,79331,1598407,238725,?,6,?
communities.data,3,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0825,1794,200,174,26,0,87,13,0,0.577648,0.17072,0.316171,55.729519,80.592588,140.29955,99.543253,40.756297,0.701498,0.497716,0.203781,57.773407,0.288867,8294.738866,0.919753,149,0.342105,13,0.657895,25,0.080247,13,0.919753,0.919753,0.919753,0.801332,0.87,0.292352,0.707648,0.13,0.87,0.87,0.87,0.801332,5.028,0.001,2.390625,0,80492,1598407,238725,?,8,?
communities.data,3,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0826,1795,199,168,31,0,84.422111,15.577889,0,0.501011,0.180179,0.351864,59.254389,90.440436,137.88723,2259.650955,-2121.763725,0.692901,11.35503,-10.662129,46.78182,0.235085,6707.44207,0.895062,145,0.378378,14,0.621622,23,0.104938,17,0.91195,0.895062,0.903427,0.767184,0.844221,0.327538,0.672462,0.155779,0.849301,0.844221,0.846528,0.767184,5.957,0.001,3.140625,0,81911,1599260,237872,?,11,?
communities.data,3,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0826,1795,199,171,28,0,85.929648,14.070352,0,0.514972,0.181399,0.339165,59.655607,87.176309,137.88723,114.154049,23.733181,0.692901,0.573638,0.119262,49.676373,0.24963,7122.454718,0.925926,150,0.432432,16,0.567568,21,0.074074,12,0.903614,0.925926,0.914634,0.749833,0.859296,0.365803,0.634197,0.140704,0.853925,0.859296,0.856134,0.749833,4.388,0,2.25,0,79844,1599260,237872,?,7,?
communities.data,3,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0826,1795,199,173,26,0,86.934673,13.065327,0,0.529123,0.180075,0.331356,59.220059,85.16933,137.88723,108.952254,28.934976,0.692901,0.547499,0.145402,52.311287,0.262871,7500.240981,0.944444,153,0.459459,17,0.540541,20,0.055556,9,0.9,0.944444,0.921687,0.74341,0.869347,0.384362,0.615638,0.130653,0.860891,0.869347,0.863002,0.74341,3.819,0,1.9375,0,79399,1599260,237872,?,6,?
communities.data,3,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0826,1795,199,173,26,0,86.934673,13.065327,0,0.559209,0.182476,0.326033,60.00965,83.801177,137.88723,104.055647,33.831582,0.692901,0.522893,0.170008,51.821782,0.260411,7430.057296,0.925926,150,0.378378,14,0.621622,23,0.074074,12,0.914634,0.925926,0.920245,0.778195,0.869347,0.321799,0.678201,0.130653,0.866759,0.869347,0.867933,0.778195,3.711,0.001,1.96875,0,79449,1599260,237872,?,6,?
communities.data,3,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0826,1795,199,177,22,0,88.944724,11.055276,0,0.618907,0.166357,0.30852,54.708608,79.299764,137.88723,96.272734,41.614495,0.692901,0.483783,0.209118,61.419545,0.308641,8806.156789,0.944444,153,0.351351,13,0.648649,24,0.055556,9,0.921687,0.944444,0.932927,0.798715,0.889447,0.296354,0.703646,0.110553,0.885539,0.889447,0.886963,0.798715,4.681,0.001,2.328125,0,80485,1599260,237872,?,8,?
communities.data,3,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0826,1795,199,169,30,0,84.924623,15.075377,0,0.521941,0.195943,0.338851,64.438442,87.09563,137.88723,108.585105,29.302125,0.692901,0.545654,0.147247,43.258494,0.217379,6202.277736,0.895062,145,0.351351,13,0.648649,24,0.104938,17,0.917722,0.895062,0.90625,0.786954,0.849246,0.305536,0.694464,0.150754,0.855927,0.849246,0.85217,0.786954,3.078,0,1.5,0,79655,1599260,237872,?,6,?
communities.data,4,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0826,1794,200,175,25,0,87.5,12.5,0,0.553412,0.193157,0.332058,63.053902,84.642246,140.29955,110.240422,30.059128,0.701498,0.551202,0.150296,51.640684,0.258203,7414.241494,0.950617,154,0.447368,17,0.552632,21,0.049383,8,0.900585,0.950617,0.924925,0.748457,0.875,0.371751,0.628249,0.125,0.86706,0.875,0.868294,0.748457,2.066,0,0.96875,0,79074,1598407,238725,?,5,?
communities.data,4,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0826,1794,200,180,20,0,90,10,0,0.654219,0.167312,0.299196,54.617235,76.26549,140.29955,92.756563,47.542987,0.701498,0.463783,0.237715,64.825554,0.324128,9307.241381,0.95679,155,0.342105,13,0.657895,25,0.04321,7,0.922619,0.95679,0.939394,0.807586,0.9,0.285315,0.714685,0.1,0.895759,0.9,0.896623,0.807586,2.927,0,1.453125,0,78873,1598407,238725,?,5,?
communities.data,4,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0826,1794,200,168,32,0,84,16,0,0.500312,0.199001,0.356055,64.961556,90.758991,140.29955,122.811959,17.487591,0.701498,0.61406,0.087438,41.55309,0.207765,5965.928792,0.888889,144,0.368421,14,0.631579,24,0.111111,18,0.911392,0.888889,0.9,0.761696,0.84,0.319532,0.680468,0.16,0.846799,0.84,0.843,0.761696,4.016,0,1.953125,0,80349,1598407,238725,?,8,?
communities.data,4,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0826,1794,200,177,23,0,88.5,11.5,0,0.606569,0.172044,0.313207,56.161811,79.837011,140.29955,98.995062,41.304488,0.701498,0.494975,0.206522,60.699899,0.303499,8714.905966,0.944444,153,0.368421,14,0.631579,24,0.055556,9,0.916168,0.944444,0.930091,0.792398,0.885,0.308977,0.691023,0.115,0.880278,0.885,0.881825,0.792398,3.162,0.001,1.578125,0,80280,1598407,238725,?,8,?
communities.data,4,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0826,1795,199,176,23,0,88.442211,11.557789,0,0.622142,0.171906,0.308828,56.533626,79.378894,137.88723,94.817652,43.069577,0.692901,0.476471,0.21643,58.445336,0.293695,8379.723218,0.925926,150,0.297297,11,0.702703,26,0.074074,12,0.931677,0.925926,0.928793,0.814815,0.884422,0.255793,0.744207,0.115578,0.885666,0.884422,0.885014,0.814815,4.536,0,2.25,0,80049,1599260,237872,?,7,?
communities.data,4,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0826,1795,199,173,26,0,86.934673,13.065327,0,0.585682,0.176077,0.311139,57.905408,79.972921,137.88723,94.837915,43.049315,0.692901,0.476572,0.216328,53.672452,0.269711,7695.400905,0.907407,147,0.297297,11,0.702703,26,0.092593,15,0.93038,0.907407,0.91875,0.811645,0.869347,0.259237,0.740763,0.130653,0.875301,0.869347,0.87188,0.811645,3.45,0,1.53125,0,79399,1599260,237872,?,6,?
communities.data,4,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0826,1795,199,165,34,0,82.914573,17.085427,0,0.435602,0.207583,0.373983,68.266362,96.125832,137.88723,1201.858718,-1063.971489,0.692901,6.039491,-5.34659,34.766055,0.174704,4984.656447,0.895062,145,0.459459,17,0.540541,20,0.104938,17,0.895062,0.895062,0.895062,0.718635,0.829146,0.393543,0.606457,0.170854,0.829146,0.829146,0.829146,0.718635,4.718,0,2.453125,0,80486,1599260,237872,?,8,?
communities.data,4,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0826,1795,199,175,24,0,87.939698,12.060302,0,0.601602,0.16944,0.324738,55.7225,83.468215,137.88723,105.401338,32.485891,0.692901,0.529655,0.163246,58.056138,0.291739,8323.92122,0.925926,150,0.324324,12,0.675676,25,0.074074,12,0.925926,0.925926,0.925926,0.793794,0.879397,0.277795,0.722205,0.120603,0.879397,0.879397,0.879397,0.793794,5.396,0.001,2.671875,0,81359,1599260,237872,?,10,?
communities.data,4,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0826,1795,199,171,28,0,85.929648,14.070352,0,0.514972,0.203545,0.336756,66.938615,86.557292,137.88723,109.2404,28.64683,0.692901,0.548947,0.143954,42.803337,0.215092,6137.018621,0.925926,150,0.432432,16,0.567568,21,0.074074,12,0.903614,0.925926,0.914634,0.746246,0.859296,0.365803,0.634197,0.140704,0.853925,0.859296,0.856134,0.746246,3.694,0,1.859375,0,77996,1599260,237872,?,3,?
communities.data,4,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0827,1795,199,178,21,0,89.447236,10.552764,0,0.596738,0.177874,0.309653,58.496326,79.590968,137.88723,98.280551,39.606679,0.692901,0.493872,0.199029,58.746167,0.295207,8422.855528,0.975309,158,0.459459,17,0.540541,20,0.024691,4,0.902857,0.975309,0.937685,0.756006,0.894472,0.378623,0.621377,0.105528,0.889931,0.894472,0.885263,0.756006,3.002,0,1.5,0,78569,1599260,237872,?,4,?
communities.data,5,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0827,1794,200,174,26,0,87,13,0,0.594004,0.17592,0.320803,57.426949,81.77318,140.29955,101.396253,38.903297,0.701498,0.506981,0.194516,55.64809,0.27824,7989.599376,0.907407,147,0.289474,11,0.710526,27,0.092593,15,0.93038,0.907407,0.91875,0.810266,0.87,0.252066,0.747934,0.13,0.87575,0.87,0.872438,0.810266,3.762,0,1.75,0,79844,1598407,238725,?,7,?
communities.data,5,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0827,1794,200,178,22,0,89,11,0,0.656465,0.163453,0.305678,53.357476,77.91796,140.29955,93.649473,46.650077,0.701498,0.468247,0.23325,64.237038,0.321185,9222.746008,0.919753,149,0.236842,9,0.763158,29,0.080247,13,0.943038,0.919753,0.93125,0.835283,0.89,0.207089,0.792911,0.11,0.895051,0.89,0.892063,0.835283,4.06,0,1.9375,0,80698,1598407,238725,?,8,?
communities.data,5,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0827,1794,200,164,36,0,82,18,0,0.377593,0.21274,0.366871,69.446547,93.515955,140.29955,127.975658,12.323892,0.701498,0.639878,0.061619,33.439058,0.167195,4800.967524,0.907407,147,0.552632,21,0.447368,17,0.092593,15,0.875,0.907407,0.890909,0.689003,0.82,0.465224,0.534776,0.18,0.809688,0.82,0.813922,0.689003,3.586,0,1.546875,0,79912,1598407,238725,?,7,?
communities.data,5,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0827,1794,200,175,25,0,87.5,12.5,0,0.627644,0.167052,0.2973,54.532097,75.782398,140.29955,87.343957,52.955593,0.701498,0.43672,0.264778,60.314437,0.301572,8659.5639,0.895062,145,0.210526,8,0.789474,30,0.104938,17,0.947712,0.895062,0.920635,0.858918,0.875,0.190465,0.809535,0.125,0.888924,0.875,0.879832,0.858918,2.671,0.001,1.390625,0,79308,1598407,238725,?,6,?
communities.data,5,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0827,1795,199,171,28,0,85.929648,14.070352,0,0.535202,0.18852,0.338229,61.997297,86.935742,137.88723,110.628833,27.258396,0.692901,0.555924,0.136977,47.04876,0.236426,6745.715182,0.91358,148,0.378378,14,0.621622,23,0.08642,14,0.91358,0.91358,0.91358,0.767351,0.859296,0.324095,0.675905,0.140704,0.859296,0.859296,0.859296,0.767351,4.061,0,2.03125,0,79314,1599260,237872,?,6,?
communities.data,5,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0827,1795,199,167,32,0,83.919598,16.080402,0,0.457488,0.198729,0.365831,65.354717,94.030556,137.88723,130.087675,7.799555,0.692901,0.653707,0.039194,39.869885,0.200351,5716.428836,0.907407,147,0.459459,17,0.540541,20,0.092593,15,0.896341,0.907407,0.90184,0.727644,0.839196,0.391248,0.608752,0.160804,0.835931,0.839196,0.837456,0.727644,4.499,0,2.328125,0,81339,1599260,237872,?,9,?
communities.data,5,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0827,1795,199,173,26,0,86.934673,13.065327,0,0.549617,0.170008,0.325983,55.909554,83.788301,137.88723,106.649022,31.238207,0.692901,0.535925,0.156976,55.754399,0.280173,7993.904545,0.932099,151,0.405405,15,0.594595,22,0.067901,11,0.909639,0.932099,0.920732,0.771522,0.869347,0.342653,0.657347,0.130653,0.864463,0.869347,0.86641,0.771522,5.542,0.001,2.609375,0,80282,1599260,237872,?,8,?
communities.data,5,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0827,1795,199,180,19,0,90.452261,9.547739,0,0.667253,0.157174,0.28965,51.688959,74.449422,137.88723,87.203936,50.683293,0.692901,0.438211,0.25469,67.679243,0.340097,9703.654114,0.95679,155,0.324324,12,0.675676,25,0.04321,7,0.928144,0.95679,0.942249,0.815315,0.904523,0.272057,0.727943,0.095477,0.900832,0.904523,0.901789,0.815315,5.206,0,2.53125,0,80349,1599260,237872,?,8,?
communities.data,5,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0827,1795,199,173,26,0,86.934673,13.065327,0,0.494628,0.180408,0.340042,59.329664,87.401868,137.88723,116.791621,21.095608,0.692901,0.586893,0.106008,52.313251,0.262881,7500.522626,0.962963,156,0.540541,20,0.459459,17,0.037037,6,0.886364,0.962963,0.923077,0.711545,0.869347,0.446924,0.553076,0.130653,0.858989,0.869347,0.85681,0.711545,4.292,0.001,1.84375,0,81066,1599260,237872,?,9,?
communities.data,5,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0827,1795,199,182,17,0,91.457286,8.542714,0,0.702279,0.145111,0.275367,47.721784,70.778134,137.88723,81.041749,56.845481,0.692901,0.407245,0.285656,73.474495,0.369219,10534.560639,0.962963,156,0.297297,11,0.702703,26,0.037037,6,0.934132,0.962963,0.948328,0.836336,0.914573,0.248907,0.751093,0.085427,0.911517,0.914573,0.912127,0.836336,4.229,0.001,2.03125,0,79707,1599260,237872,?,7,?
communities.data,6,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0827,1794,200,171,29,0,85.5,14.5,0,0.5515,0.189514,0.345097,61.864681,87.965925,140.29955,120.320309,19.979241,0.701498,0.601602,0.099896,47.916899,0.239584,6879.604108,0.895062,145,0.315789,12,0.684211,26,0.104938,17,0.923567,0.895062,0.909091,0.790042,0.855,0.275728,0.724272,0.145,0.862973,0.855,0.858339,0.790042,4.784,0.002,2.296875,0,79708,1598407,238725,?,7,?
communities.data,6,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0827,1794,200,177,23,0,88.5,11.5,0,0.650986,0.178901,0.299545,58.400182,76.354469,140.29955,88.309388,51.990162,0.701498,0.441547,0.259951,57.880811,0.289404,8310.159228,0.907407,147,0.210526,8,0.789474,30,0.092593,15,0.948387,0.907407,0.927445,0.84576,0.885,0.188119,0.811881,0.115,0.89486,0.885,0.88858,0.84576,2.361,0,1.09375,0,78800,1598407,238725,?,5,?
communities.data,6,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0827,1794,200,171,29,0,85.5,14.5,0,0.514238,0.17501,0.344392,57.130096,87.786163,140.29955,120.666758,19.632792,0.701498,0.603334,0.098164,52.90921,0.264546,7596.368365,0.919753,149,0.421053,16,0.578947,22,0.080247,13,0.90303,0.919753,0.911315,0.754873,0.855,0.3563,0.6437,0.145,0.850883,0.855,0.852686,0.754873,5.234,0,2.65625,0,81569,1598407,238725,?,10,?
communities.data,6,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0828,1794,200,172,28,0,86,14,0,0.482631,0.190991,0.347579,62.346937,88.598371,140.29955,120.866058,19.433492,0.701498,0.60433,0.097167,48.798901,0.243995,7006.23631,0.950617,154,0.526316,20,0.473684,18,0.049383,8,0.885057,0.950617,0.916667,0.714263,0.86,0.435699,0.564301,0.14,0.848435,0.86,0.849375,0.714263,6.75,0,3.25,0,79379,1598407,238725,?,6,?
communities.data,6,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0828,1795,199,167,32,0,83.919598,16.080402,0,0.479654,0.205071,0.343896,67.440291,88.392519,137.88723,112.824052,25.063177,0.692901,0.566955,0.125946,37.9855,0.190882,5446.251198,0.895062,145,0.405405,15,0.594595,22,0.104938,17,0.90625,0.895062,0.900621,0.752753,0.839196,0.34954,0.65046,0.160804,0.842635,0.839196,0.840812,0.752753,2.297,0,1.21875,0,78457,1599260,237872,?,4,?
communities.data,6,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0828,1795,199,174,25,0,87.437186,12.562814,0,0.589284,0.175788,0.323885,57.810205,83.248945,137.88723,104.553677,33.333553,0.692901,0.525395,0.167505,54.879535,0.275777,7868.469011,0.919753,149,0.324324,12,0.675676,25,0.080247,13,0.925466,0.919753,0.922601,0.794461,0.874372,0.278943,0.721057,0.125628,0.875716,0.874372,0.875015,0.794461,3.424,0.001,1.53125,0,80260,1599260,237872,?,7,?
communities.data,6,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0828,1795,199,174,25,0,87.437186,12.562814,0,0.571601,0.169173,0.317243,55.634814,81.541853,137.88723,100.336084,37.551146,0.692901,0.504201,0.188699,57.174887,0.287311,8197.569929,0.932099,151,0.378378,14,0.621622,23,0.067901,11,0.915152,0.932099,0.923547,0.78687,0.874372,0.320651,0.679349,0.125628,0.870774,0.874372,0.872294,0.78687,3.731,0,2,0,80485,1599260,237872,?,8,?
communities.data,6,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0828,1795,199,165,34,0,82.914573,17.085427,0,0.479058,0.201467,0.348698,66.255027,89.626711,137.88723,115.522579,22.364651,0.692901,0.580515,0.112385,37.415375,0.188017,5364.508211,0.87037,141,0.351351,13,0.648649,24,0.12963,21,0.915584,0.87037,0.892405,0.776693,0.829146,0.310127,0.689873,0.170854,0.844513,0.829146,0.835317,0.776693,4.702,0.001,2.4375,0,79474,1599260,237872,?,6,?
communities.data,6,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0828,1795,199,179,20,0,89.949749,10.050251,0,0.66093,0.160176,0.288915,52.676099,74.260535,137.88723,85.907653,51.979577,0.692901,0.431697,0.261204,65.393546,0.328611,9375.937494,0.944444,153,0.297297,11,0.702703,26,0.055556,9,0.932927,0.944444,0.93865,0.828912,0.899497,0.25235,0.74765,0.100503,0.897587,0.899497,0.89841,0.828912,3.66,0,1.90625,0,79029,1599260,237872,?,5,?
communities.data,6,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0828,1795,199,174,25,0,87.437186,12.562814,0,0.580629,0.176501,0.317118,58.044621,81.509588,137.88723,100.501477,37.385753,0.692901,0.505033,0.187868,54.776002,0.275256,7853.624791,0.925926,150,0.351351,13,0.648649,24,0.074074,12,0.920245,0.925926,0.923077,0.792209,0.874372,0.299797,0.700203,0.125628,0.873098,0.874372,0.873705,0.792209,4.594,0.001,2.375,0,79776,1599260,237872,?,7,?
communities.data,7,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0828,1794,200,169,31,0,84.5,15.5,0,0.520569,0.186529,0.338665,60.890233,86.326397,140.29955,110.186302,30.113248,0.701498,0.550932,0.150566,47.0591,0.235296,6756.446774,0.888889,144,0.342105,13,0.657895,25,0.111111,18,0.917197,0.888889,0.902821,0.786956,0.845,0.298216,0.701784,0.155,0.853395,0.845,0.848569,0.786956,4.442,0.001,2.25,0,80717,1598407,238725,?,9,?
communities.data,7,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0828,1794,200,171,29,0,85.5,14.5,0,0.542731,0.187523,0.349139,61.214825,88.996173,140.29955,118.547396,21.752154,0.701498,0.592737,0.108761,47.952516,0.239763,6884.717705,0.901235,146,0.342105,13,0.657895,25,0.098765,16,0.918239,0.901235,0.909657,0.778346,0.855,0.295871,0.704129,0.145,0.859627,0.855,0.857076,0.778346,5.396,0.001,2.5625,0,80843,1598407,238725,?,9,?
communities.data,7,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0828,1794,200,174,26,0,87,13,0,0.568966,0.188307,0.328033,61.470576,83.616101,140.29955,105.425985,34.873565,0.701498,0.52713,0.174368,51.95457,0.259773,7459.307271,0.925926,150,0.368421,14,0.631579,24,0.074074,12,0.914634,0.925926,0.920245,0.777047,0.87,0.312495,0.687505,0.13,0.86752,0.87,0.868642,0.777047,2.702,0.001,1.234375,0,79308,1598407,238725,?,6,?
communities.data,7,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0828,1794,200,170,30,0,85,15,0,0.432678,0.198423,0.357927,64.772809,91.236214,140.29955,126.48994,13.80961,0.701498,0.63245,0.069048,44.113206,0.220566,6333.493961,0.950617,154,0.578947,22,0.421053,16,0.049383,8,0.875,0.950617,0.911243,0.686485,0.85,0.47833,0.52167,0.15,0.835417,0.85,0.836171,0.686485,3.996,0,1.96875,0,80047,1598407,238725,?,7,?
communities.data,7,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0828,1795,199,177,22,0,88.944724,11.055276,0,0.627023,0.170232,0.304764,55.983022,78.33432,137.88723,93.287088,44.600141,0.692901,0.468779,0.224121,59.374777,0.298366,8512.983869,0.938272,152,0.324324,12,0.675676,25,0.061728,10,0.926829,0.938272,0.932515,0.807808,0.889447,0.2755,0.7245,0.110553,0.887311,0.889447,0.888251,0.807808,3.822,0.001,1.84375,0,79844,1599260,237872,?,7,?
communities.data,7,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0828,1795,199,180,19,0,90.452261,9.547739,0,0.706056,0.158991,0.274927,52.286413,70.665246,137.88723,77.431774,60.455455,0.692901,0.389104,0.303796,66.711255,0.335232,9564.866834,0.919753,149,0.162162,6,0.837838,31,0.080247,13,0.96129,0.919753,0.940063,0.884218,0.904523,0.146932,0.853068,0.095477,0.913554,0.904523,0.907594,0.884218,4.123,0,1.9375,0,79005,1599260,237872,?,5,?
communities.data,7,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0828,1795,199,166,33,0,83.417085,16.582915,0,0.457855,0.19981,0.365418,65.710219,93.924404,137.88723,2267.857402,-2129.970172,0.692901,11.396268,-10.703368,38.437561,0.193154,5511.066296,0.895062,145,0.432432,16,0.567568,21,0.104938,17,0.900621,0.895062,0.897833,0.734568,0.834171,0.371542,0.628458,0.165829,0.83592,0.834171,0.83502,0.734568,3.876,0,2.046875,0,80214,1599260,237872,?,8,?
communities.data,7,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0828,1795,199,182,17,0,91.457286,8.542714,0,0.702279,0.151431,0.272687,49.800295,70.089412,137.88723,78.756269,59.130961,0.692901,0.39576,0.297141,71.360291,0.358594,10231.432195,0.962963,156,0.297297,11,0.702703,26,0.037037,6,0.934132,0.962963,0.948328,0.838172,0.914573,0.248907,0.751093,0.085427,0.911517,0.914573,0.912127,0.838172,4.713,0,2.421875,0,79843,1599260,237872,?,7,?
communities.data,7,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0829,1795,199,175,24,0,87.939698,12.060302,0,0.601602,0.166748,0.302784,54.837397,77.825247,137.88723,91.961601,45.925629,0.692901,0.462119,0.230782,59.336112,0.298171,8507.440139,0.925926,150,0.324324,12,0.675676,25,0.074074,12,0.925926,0.925926,0.925926,0.813146,0.879397,0.277795,0.722205,0.120603,0.879397,0.879397,0.879397,0.813146,3.812,0,2.0625,0,79398,1599260,237872,?,6,?
communities.data,7,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0829,1795,199,174,25,0,87.437186,12.562814,0,0.562175,0.176077,0.329389,57.905477,84.663766,137.88723,108.026914,29.860315,0.692901,0.542849,0.150052,54.690802,0.274828,7841.409059,0.938272,152,0.405405,15,0.594595,22,0.061728,10,0.91018,0.938272,0.924012,0.764598,0.874372,0.341506,0.658494,0.125628,0.868777,0.874372,0.870775,0.764598,5.143,0,2.578125,0,79913,1599260,237872,?,7,?
communities.data,8,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0829,1794,200,181,19,0,90.5,9.5,0,0.674991,0.153174,0.297008,50.001888,75.70794,140.29955,94.009247,46.290303,0.701498,0.470046,0.231452,70.951952,0.35476,10186.830696,0.95679,155,0.315789,12,0.684211,26,0.04321,7,0.928144,0.95679,0.942249,0.816277,0.905,0.263999,0.736001,0.095,0.901493,0.905,0.902377,0.816277,4.581,0.001,2.65625,0,81350,1598407,238725,?,10,?
communities.data,8,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20091207.0829,1794,200,171,29,0,85.5,14.5,0,0.503934,0.191109,0.349864,62.385298,89.180832,140.29955,121.103943,19.195607,0.701498,0.60552,0.095978,47.490107,0.237451,6818.328038,0.925926,150,0.447368,17,0.552632,21,0.074074,12,0.898204,0.925926,0.911854,0.735055,0.855,0.376442,0.623558,0.145,0.848454,0.855,0.850996,0.735055,3.175,0,1.59375,0,79978,1598407,238725,?,7,?
