@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 224\nSize of the tree: 447\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 318\nSize of the tree: 635\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 146\nSize of the tree: 291\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 232\nSize of the tree: 463\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 166\nSize of the tree: 331\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 472\nSize of the tree: 943\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 238\nSize of the tree: 475\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 213\nSize of the tree: 425\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 188\nSize of the tree: 375\n','Number of leaves: 363\nSize of the tree: 725\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 137\nSize of the tree: 273\n','Number of leaves: 311\nSize of the tree: 621\n','Number of leaves: 108\nSize of the tree: 215\n','Number of leaves: 186\nSize of the tree: 371\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 35\nSize of the tree: 69\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumPredictionLeaves numeric
@attribute measureNodesExpanded numeric
@attribute measureExamplesProcessed numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

communities.data,1,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,159,40,0,79.899497,20.100503,0,0.45058,0.221568,0.345289,72.865711,88.750558,137.88723,110.731488,27.155742,0.692901,0.55644,0.136461,24.1002,0.121107,3455.416989,0.814815,132,0.27027,10,0.72973,27,0.185185,30,0.929577,0.814815,0.868421,0.772272,0.798995,0.25445,0.74555,0.201005,0.844813,0.798995,0.813766,0.772272,0.083,0,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,1,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,162,37,0,81.407035,18.592965,0,0,0.22489,0.351624,73.958134,90.378869,137.88723,115.256683,22.630547,0.692901,0.579179,0.113721,19.506982,0.098025,2796.85468,1,162,1,37,0,0,0,0,0.81407,1,0.897507,0.759927,0.81407,0.81407,0.18593,0.18593,0.662711,0.81407,0.730634,0.759927,0.084,0,0.09375,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,1,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,166,33,0,83.417085,16.582915,0,0.534684,0.206057,0.325012,67.764549,83.538525,137.88723,98.667191,39.220038,0.692901,0.495815,0.197086,35.627614,0.179033,5108.184266,0.845679,137,0.216216,8,0.783784,29,0.154321,25,0.944828,0.845679,0.892508,0.814731,0.834171,0.204708,0.795292,0.165829,0.869007,0.834171,0.845069,0.814731,0.233,0.001,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,1,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,163,36,0,81.909548,18.090452,0,0.52986,0.214384,0.321655,70.503217,82.675889,137.88723,94.259803,43.627427,0.692901,0.473667,0.219233,30.195636,0.151737,4329.36293,0.808642,131,0.135135,5,0.864865,32,0.191358,31,0.963235,0.808642,0.879195,0.836753,0.819095,0.145589,0.854411,0.180905,0.878582,0.819095,0.834721,0.836753,0.08,0,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,1,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,160,39,0,80.40201,19.59799,0,0.494825,0.220969,0.331013,72.668504,85.081063,137.88723,99.642517,38.244712,0.692901,0.500716,0.192184,25.266607,0.126968,3622.653073,0.796296,129,0.162162,6,0.837838,31,0.203704,33,0.955556,0.796296,0.868687,0.817067,0.80402,0.169886,0.830114,0.19598,0.867949,0.80402,0.821307,0.817067,0.079,0.001,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,1,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,171,28,0,85.929648,14.070352,0,0.57909,0.202026,0.315585,66.439088,81.115585,137.88723,95.153423,42.733806,0.692901,0.478158,0.214743,42.263573,0.21238,6059.628875,0.882716,143,0.243243,9,0.756757,28,0.117284,19,0.940789,0.882716,0.910828,0.819736,0.859296,0.219824,0.780176,0.140704,0.876635,0.859296,0.865431,0.819736,0.08,0,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,2,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,172,28,0,86,14,0,0.562773,0.201953,0.325132,65.925261,82.876784,140.29955,102.317717,37.981833,0.701498,0.511589,0.189909,44.143986,0.22072,6337.913179,0.901235,146,0.315789,12,0.684211,26,0.098765,16,0.924051,0.901235,0.9125,0.792723,0.86,0.274555,0.725445,0.14,0.8661,0.86,0.862625,0.792723,0.088,0.001,0.0625,0,68382,1598407,238725,?,?,?,?,?,?,?,?
communities.data,2,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,154,46,0,77,23,0,0.407827,0.234646,0.356503,76.59767,90.873354,140.29955,117.549575,22.749975,0.701498,0.587748,0.11375,16.169822,0.080849,2321.560321,0.777778,126,0.263158,10,0.736842,28,0.222222,36,0.926471,0.777778,0.845638,0.75731,0.77,0.25538,0.74462,0.23,0.833566,0.77,0.78928,0.75731,0.128,0,0.09375,0,68382,1598407,238725,?,?,?,?,?,?,?,?
communities.data,2,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,167,33,0,83.5,16.5,0,0.479659,0.214944,0.345584,70.1659,88.09007,140.29955,114.18912,26.11043,0.701498,0.570946,0.130552,35.112665,0.175563,5041.253394,0.888889,144,0.394737,15,0.605263,23,0.111111,18,0.90566,0.888889,0.897196,0.747076,0.835,0.340848,0.659152,0.165,0.84017,0.835,0.837362,0.747076,0.08,0.001,0.078125,0,68382,1598407,238725,?,?,?,?,?,?,?,?
communities.data,2,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,170,30,0,85,15,0,0.587459,0.201608,0.313645,65.812652,79.94859,140.29955,91.857894,48.441656,0.701498,0.459289,0.242208,41.659912,0.2083,5981.265648,0.851852,138,0.157895,6,0.842105,32,0.148148,24,0.958333,0.851852,0.901961,0.846979,0.85,0.156043,0.843957,0.15,0.884821,0.85,0.85995,0.846979,0.084,0.001,0.078125,0,68382,1598407,238725,?,?,?,?,?,?,?,?
communities.data,2,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,157,42,0,78.894472,21.105528,0,0.468929,0.228098,0.337255,75.013073,86.685576,137.88723,102.67921,35.20802,0.692901,0.515976,0.176925,20.150972,0.101261,2889.188082,0.777778,126,0.162162,6,0.837838,31,0.222222,36,0.954545,0.777778,0.857143,0.807808,0.788945,0.173329,0.826671,0.211055,0.863094,0.788945,0.808617,0.807808,0.08,0,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,2,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,166,33,0,83.417085,16.582915,0,0.550606,0.206987,0.318625,68.070631,81.896869,137.88723,93.741736,44.145494,0.692901,0.471064,0.221837,35.347582,0.177626,5068.034019,0.833333,135,0.162162,6,0.837838,31,0.166667,27,0.957447,0.833333,0.891089,0.835586,0.834171,0.163,0.837,0.165829,0.878805,0.834171,0.846753,0.835586,0.093,0,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,2,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,155,44,0,77.889447,22.110553,0,0.452339,0.232903,0.341436,76.593353,87.760198,137.88723,104.736668,33.150562,0.692901,0.526315,0.166586,16.712438,0.083982,2396.180962,0.765432,124,0.162162,6,0.837838,31,0.234568,38,0.953846,0.765432,0.849315,0.801635,0.778894,0.175625,0.824375,0.221106,0.860031,0.778894,0.800154,0.801635,0.083,0,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,2,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,163,36,0,81.909548,18.090452,0,0.537448,0.214835,0.318498,70.651444,81.864286,137.88723,91.897112,45.990118,0.692901,0.461795,0.231106,30.059594,0.151053,4309.857603,0.802469,130,0.108108,4,0.891892,33,0.197531,32,0.970149,0.802469,0.878378,0.847181,0.819095,0.124734,0.875266,0.180905,0.884165,0.819095,0.835369,0.847181,0.102,0,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,2,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,164,35,0,82.41206,17.58794,0,0.458524,0.21753,0.347273,71.537777,89.260524,137.88723,113.901092,23.986138,0.692901,0.572367,0.120533,30.347409,0.1525,4351.123808,0.87037,141,0.378378,14,0.621622,23,0.12963,21,0.909677,0.87037,0.88959,0.745996,0.824121,0.332129,0.667871,0.175879,0.837732,0.824121,0.829778,0.745996,0.083,0,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,2,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,168,31,0,84.422111,15.577889,0,0.570494,0.202408,0.314522,66.564528,80.842255,137.88723,91.824363,46.062866,0.692901,0.461429,0.231472,38.663812,0.194291,5543.505536,0.845679,137,0.162162,6,0.837838,31,0.154321,25,0.958042,0.845679,0.898361,0.841758,0.844221,0.160704,0.839296,0.155779,0.882839,0.844221,0.855282,0.841758,0.087,0,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,3,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,167,33,0,83.5,16.5,0,0.550041,0.207938,0.322869,67.879133,82.299802,140.29955,97.14906,43.15049,0.701498,0.485745,0.215752,36.841295,0.184206,5289.439202,0.839506,136,0.184211,7,0.815789,31,0.160494,26,0.951049,0.839506,0.891803,0.827648,0.835,0.179704,0.820296,0.165,0.873683,0.835,0.846361,0.827648,0.112,0.001,0.046875,0,68382,1598407,238725,?,?,?,?,?,?,?,?
communities.data,3,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,162,38,0,81,19,0,0.510814,0.219921,0.329852,71.790671,84.079743,140.29955,99.580825,40.718726,0.701498,0.497904,0.203594,28.327508,0.141638,4067.083714,0.802469,130,0.157895,6,0.842105,32,0.197531,32,0.955882,0.802469,0.872483,0.822287,0.81,0.165426,0.834574,0.19,0.869265,0.81,0.825927,0.822287,0.112,0,0.0625,0,68382,1598407,238725,?,?,?,?,?,?,?,?
communities.data,3,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,171,29,0,85.5,14.5,0,0.597781,0.199364,0.311634,65.079954,79.436127,140.29955,90.919861,49.379689,0.701498,0.454599,0.246898,43.30177,0.216509,6216.993103,0.858025,139,0.157895,6,0.842105,32,0.141975,23,0.958621,0.858025,0.905537,0.850065,0.855,0.15487,0.84513,0.145,0.887028,0.855,0.864238,0.850065,0.105,0,0.078125,0,68382,1598407,238725,?,?,?,?,?,?,?,?
communities.data,3,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,164,36,0,82,18,0,0.529042,0.215282,0.325778,70.276519,83.041453,140.29955,97.612918,42.686632,0.701498,0.488065,0.213433,31.69374,0.158469,4550.385858,0.814815,132,0.157895,6,0.842105,32,0.185185,30,0.956522,0.814815,0.88,0.82846,0.82,0.16308,0.83692,0.18,0.872847,0.82,0.8344,0.82846,0.112,0.001,0.09375,0,68382,1598407,238725,?,?,?,?,?,?,?,?
communities.data,3,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,162,37,0,81.407035,18.592965,0,0,0.237592,0.350987,78.13524,90.2151,137.88723,111.259921,26.627309,0.692901,0.559095,0.133806,10.947966,0.055015,1569.687693,1,162,1,37,0,0,0,0,0.81407,1,0.897507,0.775776,0.81407,0.81407,0.18593,0.18593,0.662711,0.81407,0.730634,0.775776,0.098,0,0.109375,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,3,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,165,34,0,82.914573,17.085427,0,0.507497,0.20744,0.333338,68.219392,85.678741,137.88723,104.748723,33.138506,0.692901,0.526375,0.166525,34.238392,0.172052,4909.001646,0.851852,138,0.27027,10,0.72973,27,0.148148,24,0.932432,0.851852,0.890323,0.790791,0.829146,0.247564,0.752436,0.170854,0.857499,0.829146,0.838878,0.790791,0.1,0.002,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,3,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,166,33,0,83.417085,16.582915,0,0.526293,0.205589,0.32819,67.610769,84.355554,137.88723,101.196865,36.690365,0.692901,0.508527,0.184374,35.76815,0.179739,5128.333935,0.851852,138,0.243243,9,0.756757,28,0.148148,24,0.938776,0.851852,0.893204,0.804304,0.834171,0.225562,0.774438,0.165829,0.864345,0.834171,0.84412,0.804304,0.14,0,0.0625,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,3,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,162,37,0,81.407035,18.592965,0,0.449001,0.223098,0.349432,73.368727,89.81543,137.88723,114.0709,23.81633,0.692901,0.573221,0.11968,26.576756,0.133552,3810.498358,0.851852,138,0.351351,13,0.648649,24,0.148148,24,0.913907,0.851852,0.881789,0.75025,0.81407,0.31357,0.68643,0.18593,0.83695,0.81407,0.822834,0.75025,0.155,0.001,0.09375,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,3,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,175,24,0,87.939698,12.060302,0,0.625059,0.192283,0.305501,63.234808,78.52366,137.88723,90.767033,47.120196,0.692901,0.456116,0.236785,49.284454,0.247661,7066.262512,0.907407,147,0.243243,9,0.756757,28,0.092593,15,0.942308,0.907407,0.924528,0.832082,0.879397,0.215233,0.784767,0.120603,0.888175,0.879397,0.882782,0.832082,0.094,0,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,3,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,162,37,0,81.407035,18.592965,0,0,0.251886,0.358613,82.83607,92.175109,137.88723,114.18846,23.698769,0.692901,0.573811,0.119089,0.879622,0.00442,126.117595,1,162,1,37,0,0,0,0,0.81407,1,0.897507,0.767684,0.81407,0.81407,0.18593,0.18593,0.662711,0.81407,0.730634,0.767684,0.081,0,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,4,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,169,31,0,84.5,15.5,0,0.554726,0.21059,0.323786,68.744611,82.533543,140.29955,99.339418,40.960132,0.701498,0.496697,0.204801,38.439687,0.192198,5518.926131,0.864198,140,0.236842,9,0.763158,29,0.135802,22,0.939597,0.864198,0.900322,0.813678,0.845,0.217645,0.782355,0.155,0.869113,0.845,0.853081,0.813678,0.082,0,0.078125,0,68382,1598407,238725,?,?,?,?,?,?,?,?
communities.data,4,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,162,38,0,81,19,0,0,0.238483,0.354955,77.850101,90.478733,140.29955,115.093969,25.205581,0.701498,0.57547,0.126028,12.352189,0.061761,1773.448902,1,162,1,38,0,0,0,0,0.81,1,0.895028,0.768194,0.81,0.81,0.19,0.19,0.6561,0.81,0.724972,0.768194,0.083,0.001,0.09375,0,68382,1598407,238725,?,?,?,?,?,?,?,?
communities.data,4,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,148,52,0,74,26,0,0.361179,0.251956,0.370082,82.248179,94.334501,140.29955,124.252521,16.047029,0.701498,0.621263,0.080235,4.626125,0.023131,664.18964,0.740741,120,0.263158,10,0.736842,28,0.259259,42,0.923077,0.740741,0.821918,0.738791,0.74,0.262417,0.737583,0.26,0.823692,0.74,0.764272,0.738791,0.081,0,0.0625,0,68382,1598407,238725,?,?,?,?,?,?,?,?
communities.data,4,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,162,38,0,81,19,0,0.502878,0.219477,0.332928,71.645776,84.863969,140.29955,102.031519,38.268031,0.701498,0.510158,0.19134,28.462024,0.14231,4086.396672,0.808642,131,0.184211,7,0.815789,31,0.191358,31,0.949275,0.808642,0.873333,0.812216,0.81,0.185569,0.814431,0.19,0.863913,0.81,0.8252,0.812216,0.078,0.001,0.078125,0,68382,1598407,238725,?,?,?,?,?,?,?,?
communities.data,4,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,168,31,0,84.422111,15.577889,0,0.54683,0.209472,0.323192,68.887596,83.070827,137.88723,98.539113,39.348117,0.692901,0.495171,0.197729,36.928802,0.185572,5294.744849,0.864198,140,0.243243,9,0.756757,28,0.135802,22,0.939597,0.864198,0.900322,0.810477,0.844221,0.223267,0.776733,0.155779,0.869019,0.844221,0.852604,0.810477,0.078,0.001,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,4,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,164,35,0,82.41206,17.58794,0,0.515073,0.210691,0.329048,69.288689,84.576058,137.88723,100.616837,37.270392,0.692901,0.505612,0.187288,32.285178,0.162237,4628.955529,0.833333,135,0.216216,8,0.783784,29,0.166667,27,0.944056,0.833333,0.885246,0.808559,0.824121,0.207003,0.792997,0.175879,0.864813,0.824121,0.836609,0.808559,0.081,0,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,4,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,159,40,0,79.899497,20.100503,0,0.477622,0.222895,0.33615,73.302064,86.40154,137.88723,103.101937,34.785293,0.692901,0.5181,0.1748,23.699825,0.119095,3398.012414,0.796296,129,0.189189,7,0.810811,30,0.203704,33,0.948529,0.796296,0.865772,0.803554,0.798995,0.191888,0.808112,0.201005,0.860708,0.798995,0.816357,0.803554,0.11,0,0.046875,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,4,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,162,37,0,81.407035,18.592965,0,0,0.218193,0.319055,71.755586,82.007383,137.88723,91.12431,46.76292,0.692901,0.457911,0.23499,27.118302,0.136273,3888.143738,1,162,1,37,0,0,0,0,0.81407,1,0.897507,0.851435,0.81407,0.81407,0.18593,0.18593,0.662711,0.81407,0.730634,0.851435,0.094,0,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,4,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,163,36,0,81.909548,18.090452,0,0.51391,0.213479,0.327942,70.205346,84.291735,137.88723,99.110457,38.776773,0.692901,0.498042,0.194858,30.468713,0.153109,4368.515995,0.820988,133,0.189189,7,0.810811,30,0.179012,29,0.95,0.820988,0.880795,0.815899,0.819095,0.187297,0.812703,0.180905,0.867907,0.819095,0.833235,0.815899,0.086,0.001,0.09375,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,4,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,168,31,0,84.422111,15.577889,0,0.538352,0.20051,0.327414,65.940392,84.155908,137.88723,101.839331,36.047899,0.692901,0.511755,0.181145,39.234115,0.197156,5625.273958,0.87037,141,0.27027,10,0.72973,27,0.12963,21,0.933775,0.87037,0.900958,0.80005,0.844221,0.244121,0.755879,0.155779,0.864744,0.844221,0.851564,0.80005,0.138,0,0.09375,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,5,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,170,30,0,85,15,0,0.565217,0.208118,0.321281,67.937905,81.895148,140.29955,98.208429,42.091121,0.701498,0.491042,0.210456,40.221471,0.201107,5774.743435,0.87037,141,0.236842,9,0.763158,29,0.12963,21,0.94,0.87037,0.903846,0.816764,0.85,0.216472,0.783528,0.15,0.8716,0.85,0.857343,0.816764,0.081,0,0.078125,0,68382,1598407,238725,?,?,?,?,?,?,?,?
communities.data,5,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,162,38,0,81,19,0,0,0.222439,0.328704,72.612824,83.78722,140.29955,96.925845,43.373705,0.701498,0.484629,0.216869,24.76963,0.123848,3556.266222,1,162,1,38,0,0,0,0,0.81,1,0.895028,0.833171,0.81,0.81,0.19,0.19,0.6561,0.81,0.724972,0.833171,0.083,0,0.078125,0,68382,1598407,238725,?,?,?,?,?,?,?,?
communities.data,5,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,155,45,0,77.5,22.5,0,0.416039,0.234791,0.355985,76.644934,90.741288,140.29955,116.790423,23.509127,0.701498,0.583952,0.117546,16.883739,0.084419,2424.06005,0.783951,127,0.263158,10,0.736842,28,0.216049,35,0.927007,0.783951,0.849498,0.760396,0.775,0.254207,0.745793,0.225,0.83532,0.775,0.79344,0.760396,0.08,0.001,0.078125,0,68382,1598407,238725,?,?,?,?,?,?,?,?
communities.data,5,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,164,36,0,82,18,0,0.53656,0.215732,0.322655,70.423285,82.245223,140.29955,95.208474,45.091076,0.701498,0.476042,0.225455,31.557536,0.157788,4530.830623,0.808642,131,0.131579,5,0.868421,33,0.191358,31,0.963235,0.808642,0.879195,0.838532,0.82,0.142937,0.857063,0.18,0.878189,0.82,0.835089,0.838532,0.077,0.001,0.078125,0,68382,1598407,238725,?,?,?,?,?,?,?,?
communities.data,5,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,158,41,0,79.396985,20.603015,0,0.477423,0.225711,0.335171,74.228121,86.149767,137.88723,101.660438,36.226792,0.692901,0.510856,0.182044,21.861791,0.109858,3134.480305,0.783951,127,0.162162,6,0.837838,31,0.216049,35,0.954887,0.783951,0.861017,0.810894,0.79397,0.172181,0.827819,0.20603,0.864676,0.79397,0.812847,0.810894,0.078,0,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,5,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,152,47,0,76.38191,23.61809,0,0.419537,0.239774,0.350665,78.852992,90.132252,137.88723,110.33801,27.54922,0.692901,0.554462,0.138438,11.639072,0.058488,1668.776516,0.753086,122,0.189189,7,0.810811,30,0.246914,40,0.945736,0.753086,0.838488,0.781949,0.763819,0.199922,0.800078,0.236181,0.84958,0.763819,0.786848,0.781949,0.115,0.001,0.09375,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,5,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,163,36,0,81.909548,18.090452,0,0.496839,0.212567,0.334193,69.905572,85.898483,137.88723,104.136366,33.750864,0.692901,0.523298,0.169602,30.743123,0.154488,4407.860108,0.833333,135,0.243243,9,0.756757,28,0.166667,27,0.9375,0.833333,0.882353,0.795045,0.819095,0.229005,0.770995,0.180905,0.857846,0.819095,0.831472,0.795045,0.078,0.001,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,5,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,172,27,0,86.432161,13.567839,0,0.632314,0.194821,0.296301,64.069416,76.1591,137.88723,81.0265,56.86073,0.692901,0.407168,0.285732,44.792918,0.22509,6422.279087,0.851852,138,0.081081,3,0.918919,34,0.148148,24,0.978723,0.851852,0.910891,0.885385,0.864322,0.093551,0.906449,0.135678,0.905743,0.864322,0.874616,0.885385,0.078,0,0.0625,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,5,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,167,32,0,83.919598,16.080402,0,0.518961,0.202336,0.332564,66.540804,85.47972,137.88723,105.425116,32.462113,0.692901,0.529774,0.163126,37.71661,0.189531,5407.698515,0.87037,141,0.297297,11,0.702703,26,0.12963,21,0.927632,0.87037,0.898089,0.786537,0.839196,0.266123,0.733877,0.160804,0.858012,0.839196,0.846207,0.786537,0.078,0.001,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,5,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1795,199,171,28,0,85.929648,14.070352,0,0.562569,0.198325,0.322766,65.221888,82.961442,137.88723,100.075141,37.812089,0.692901,0.50289,0.19001,43.08951,0.21653,6178.049327,0.895062,145,0.297297,11,0.702703,26,0.104938,17,0.929487,0.895062,0.91195,0.798882,0.859296,0.261532,0.738468,0.140704,0.869091,0.859296,0.863245,0.798882,0.079,0.001,0.078125,0,68382,1599260,237872,?,?,?,?,?,?,?,?
communities.data,6,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20091208.0248,1794,200,166,34,0,83,17,0,0.498229,0.216859,0.339702,70.791205,86.590582,140.29955,109.129103,31.170447,0.701498,0.545646,0.155852,33.426491,0.167132,4799.163245,0.864198,140,0.315789,12,0.684211,26,0.135802,22,0.921053,0.864198,0.89172,0.774204,0.83,0.281592,0.718408,0.17,0.848969,0.83,0.837177,0.774204,0.079,0,0.078125,0,68382,1598407,238725,?,?,?,?,?,?,?,?
